ENTITY_NAME,ENTITY_STATE,ENTITY_FIP_CODE,ENTITY_TYPE,MODULE_SEX_AGE,HC01_VC03,MALE_FEMALE_CDP,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC01_VC05,HC02_VC05,HC03_VC05,AGE_DISTRIBUTION_CDP,HC01_VC08,HC02_VC08,HC03_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC01_VC39,HC02_VC39,HC03_VC39,MODULE_RACE,HC01_VC43,HC02_VC43,HC03_VC43,HC01_VC44,HC02_VC44,HC03_VC44,RACE_DISTRIBUTION_CDP,HC01_VC45,HC02_VC45,HC03_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC01_VC83,HC02_VC83,HC03_VC83,MODULE_HISPANIC,HC01_VC87,HC02_VC87,HC03_VC87,HISPANIC_CDP,HC01_VC88,HC02_VC88,HC03_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC01_VC104,HC02_VC104,HC03_VC104
Indio city,California,636448,City,Sex and Age,82355,Male vs Female Percent,74420,*,49.5,48.7,,50.5,51.3,,Age Distribution,8,8.4,,8.4,9.5,,8.5,7.9,,6.8,8.4,*,6.5,6.5,,13.8,14.7,,13.4,12.2,,10.7,11.3,,5.2,4.4,,5.1,3.9,*,8.5,7.8,,4.1,4,,1.1,1.1,,33.7,31.1,*,70.5,68.8,,66.5,64.3,*,16.7,15,,13.7,12.9,,58063,51202,*,48,48,,52,52,,11323,9629,*,50,47.8,,50,52.2,,Race,82355,74420,*,97.5,96.4,,Race Distribution,2.5,3.6,,97.5,96.4,,53.2,58.2,,2.5,2,,1.2,0.7,,N,(X),,N,(X),,N,(X),,N,(X),,1.8,2.2,,0.4,(X),,0.3,(X),,0.5,(X),,0.1,(X),,0.1,(X),,0.3,(X),,0.1,(X),,0.3,0,,N,(X),,N,(X),,N,(X),,N,(X),,38.5,33.3,,2.5,3.6,,0.2,0.5,,0.4,0.4,,0.8,0.5,,0,0,,82355,74420,*,55.3,61.2,*,3,2.7,,1.7,1.3,,3,3,,0.4,N,,39.1,35.4,,Hispanic or Latino,82355,74420,*,Hispanic or Latino,68.5,68.2,,65.7,64.5,,0.4,0.1,,0.3,0.1,,2.2,3.5,*,31.5,31.8,,25.4,27.3,,2.2,1.7,,0.6,0.2,,1.7,1.8,,0.3,0,,0.1,0.1,,1.3,0.7,,0,0.1,,1.2,0.7,,30849,28510,*
Inglewood city,California,636546,City,Sex and Age,111121,Male vs Female Percent,109767,*,47.3,47.7,,52.7,52.3,,Age Distribution,7.4,8,,7.6,7.2,,6.9,7.6,,6.9,7.6,,6.7,7.8,,16.2,15.6,,13.4,13.8,,13.4,13.5,,6.1,5.7,,5.2,4.1,*,6.2,5.7,,2.9,2.7,,1,0.8,,33.8,32.4,*,73.7,72.8,,69.3,67.9,,13.2,11.2,*,10.1,9.2,,81903,79902,*,46.1,46.7,,53.9,53.3,,11233,10071,,42,43.8,,58,56.2,,Race,111121,109767,*,97.4,97.3,,Race Distribution,2.6,2.7,,97.4,97.3,,28.9,24.5,*,44.1,43.1,,0.4,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,1.3,0.9,,0.1,(X),,0.4,(X),,0.3,(X),,0,(X),,0,(X),,0.1,(X),,0.3,(X),,0.3,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,22.5,27.9,*,2.6,2.7,,0.4,0.8,,0.2,0.2,,0.1,0.2,,0.2,0.2,,111121,109767,*,30.6,26.3,*,45.4,44.9,,1,0.8,,1.9,1.4,,0.6,0.8,,23.4,28.7,*,Hispanic or Latino,111121,109767,*,Hispanic or Latino,50,50.4,,38.2,38.1,,0.3,0.3,,0.2,0.3,,11.2,11.7,,50,49.6,,3.3,3.8,,43.3,42.1,,0.1,0.1,,1.2,0.9,,0.3,0.6,,0.3,0.2,,1.6,1.8,,0.1,0.1,,1.4,1.7,,39757,38664,
Irvine city,California,636770,City,Sex and Age,228813,Male vs Female Percent,206126,*,49.2,49.5,,50.8,50.5,,Age Distribution,5.3,5.3,,6.7,5.6,*,6.1,5.9,,8.3,10.8,*,9.2,9.5,,15.8,15.6,,15.5,15.5,,13.6,13.6,,5.2,5.2,,4.7,4.6,,5.6,4.8,*,2.8,2.3,,1.2,1.3,,34.2,33.1,*,78.1,79.3,,71.3,70.3,,12.4,10.8,*,9.6,8.4,*,178705,163362,*,48.7,48.7,,51.3,51.3,,21923,17228,*,45.1,42.4,,54.9,57.6,,Race,228813,206126,*,95.3,96.2,,Race Distribution,4.7,3.8,,95.3,96.2,,51.2,53.3,*,1.9,1.7,,0.3,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,39.4,38.4,,5.7,(X),,11.9,(X),,3.4,(X),,2.2,(X),,8,(X),,4.7,(X),,3.5,(X),,0.1,0.5,*,N,(X),,N,(X),,N,(X),,N,(X),,2.5,2,,4.7,3.8,,0.7,0.4,,0.4,0.2,,2.4,2.2,,0,0,,228813,206126,*,55.3,56.8,,2.9,2.3,,0.8,0.7,,42.3,41.1,,0.5,0.8,,3,2.6,,Hispanic or Latino,228813,206126,*,Hispanic or Latino,9.6,9.5,,5.8,6.6,,0.3,0.4,,0.1,0.1,,3.3,2.5,*,90.4,90.5,,44.9,46.4,,1.8,1.6,,0.2,0.3,,39.2,38.3,,0.1,0.4,*,0.3,0.4,,3.9,3.2,,0.2,0.1,,3.8,3.1,,87944,79092,*
Isla Vista CDP,California,636868,City,Sex and Age,24347,Male vs Female Percent,25073,,50.3,53.3,,49.7,46.7,,Age Distribution,1.1,0.9,,0.8,1,,0.7,0.7,,28.6,36.4,*,57,50.6,*,6,3.9,*,3.1,2.7,,0.5,1.4,*,0.5,1.1,,0.2,0.3,,0.7,0.7,,0.7,0.2,*,0.1,0.3,,21,20.6,*,95.9,96.5,,50.1,41,*,1.5,1.4,,1.4,1.1,,23354,24183,,50.3,53.6,,49.7,46.4,,349,282,,35.5,51.4,,64.5,48.6,,Race,24347,25073,,95.3,95.6,,Race Distribution,4.7,4.4,,95.3,95.6,,67.6,66.3,,2,2,,0.7,0.4,,N,(X),,N,(X),,N,(X),,N,(X),,15.2,13.4,,1.6,(X),,8,(X),,1.4,(X),,0.3,(X),,1.4,(X),,1.2,(X),,1.2,(X),,0.2,0.5,,N,(X),,N,(X),,N,(X),,N,(X),,9.6,13,,4.7,4.4,,0.7,0.6,,0.3,0.4,,2.3,2.2,,0.1,0.1,,24347,25073,,72,70.4,,2.9,2.7,,1.2,1,,17.8,15.8,,0.4,0.5,,10.5,14,,Hispanic or Latino,24347,25073,,Hispanic or Latino,22.3,22.7,,17.1,17.4,,0.1,0.6,*,0.4,0.2,,4.7,4.5,,77.7,77.3,,57,57.8,,1.7,2,,0.2,0.1,,14.9,13.3,,0.2,0.5,,0.2,0.1,,3.5,3.4,,0,0.1,,3.5,3.3,,5635,5395,
La Canada Flintridge city,California,639003,City,Sex and Age,20459,Male vs Female Percent,20225,*,49.3,50.3,,50.7,49.7,,Age Distribution,4.2,3.3,,7.3,7.6,,7.2,9.9,*,10.7,8.4,,7.2,3.6,*,4.7,4.5,,10,13.2,*,18.6,20.4,,8.2,7.4,,5.9,5.8,,8.9,8.3,,5.2,6,,1.9,1.7,,44.2,44.8,,73.2,72,,68.6,69.3,,20,19.6,,16,16,,14980,14560,,47.3,48.3,,52.7,51.7,,3281,3240,,49.1,46.9,,50.9,53.1,,Race,20459,20225,*,97.2,N,,Race Distribution,2.8,N,,97.2,N,,69.4,N,,0.2,N,,0.1,N,,N,(X),,N,(X),,N,(X),,N,(X),,26.8,N,,1.1,(X),,5.5,(X),,0.7,(X),,2.8,(X),,14.3,(X),,1.3,(X),,1.2,(X),,0,N,,N,(X),,N,(X),,N,(X),,N,(X),,0.8,N,,2.8,N,,N,N,,N,N,,N,N,,N,N,,20459,20225,*,72.1,71.2,,N,N,,N,N,,28.5,29.2,,N,N,,1,1.2,,Hispanic or Latino,20459,20225,*,Hispanic or Latino,7.5,4.4,*,N,N,,N,N,,N,N,,N,N,,92.5,95.6,*,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,6942,7356,*
La Crescenta-Montrose CDP,California,639045,City,Sex and Age,19787,Male vs Female Percent,20289,,48.1,47.9,,51.9,52.1,,Age Distribution,6.2,4.3,,6.3,4.9,,6.6,9.3,,5.1,9.3,*,6,5.7,,12.8,8.2,*,13.1,14.5,,18.1,21.1,,8.1,6.7,,4.6,4,,8,6.6,,4,3.7,,1,1.7,,40.6,40.8,,77.6,76.4,,74,70.9,,15.6,14.3,,13,12,,15353,15496,,45.7,46.1,,54.3,53.9,,2571,2429,,41.9,45.9,,58.1,54.1,,Race,19787,20289,,95.8,94.8,,Race Distribution,4.2,5.2,,95.8,94.8,,63.3,64.1,,1.2,0.5,,0,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,27.7,26.6,,0.7,(X),,1,(X),,2.9,(X),,1.5,(X),,21.1,(X),,0,(X),,0.5,(X),,0,1.8,,N,(X),,N,(X),,N,(X),,N,(X),,3.6,1.2,*,4.2,5.2,,N,0.4,,N,1.5,,N,1.6,,N,0,,19787,20289,,66.1,68.9,,1.4,0.9,,0.5,3.3,,30.4,29.2,,N,N,,5.7,1.9,*,Hispanic or Latino,19787,20289,,Hispanic or Latino,13.7,8.3,*,5.9,N,,0.1,N,,0.1,N,,7.5,N,,86.3,91.7,*,N,59.7,,N,0.4,,N,0.6,,N,26.6,,N,1.8,,N,0.1,,N,2.5,,N,0,,N,2.5,,7302,7568,
Lafayette city,California,639122,City,Sex and Age,24664,Male vs Female Percent,23829,*,47.8,48.9,,52.2,51.1,,Age Distribution,4.8,5.3,,7.2,7.1,,7.4,7.2,,5.3,7.2,,5.1,3.6,,6.9,7.3,,13,11.6,,17.4,18.3,,7.5,8.8,,6.8,7.7,,10.2,8.7,,5.1,4.9,,3.2,2.3,,45.3,45.5,,76.2,75.1,,74,72.3,,22.6,20.7,,18.5,15.9,*,18793,17888,*,46.8,50,*,53.2,50,*,4570,3780,*,44.7,44.3,,55.3,55.7,,Race,24664,23829,*,95.4,95.7,,Race Distribution,4.6,4.3,,95.4,95.7,,87.3,86,,0.5,0.6,,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,7.4,8.3,,0.2,(X),,4,(X),,0.4,(X),,1.7,(X),,0.4,(X),,0.1,(X),,0.4,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.2,0.9,,4.6,4.3,,N,0.2,,N,1.3,,N,2.2,,N,0,,24664,23829,*,91.1,90.2,,0.6,1,,N,1.5,,11.1,10.6,,N,N,,0.9,0.9,,Hispanic or Latino,24664,23829,*,Hispanic or Latino,8.2,5.7,,N,1.5,,N,0.2,,N,0.6,,N,3.4,,91.8,94.3,,80,80.4,,0.5,0.6,,0,0,,7.4,8.3,,0,0,,0.1,0.7,,3.8,4.3,,0,0,,3.8,4.3,,9975,9263,*
Laguna Beach city,California,639178,City,Sex and Age,23143,Male vs Female Percent,22749,*,50.7,51.6,,49.3,48.4,,Age Distribution,3.2,3.2,,4,4.2,,7.9,3.9,*,6.1,5.3,,2.9,2.1,,6.8,10.2,*,15,15.3,,19.1,17.7,,10,9.9,,6.5,8.3,,13.5,12.5,,4.1,5.2,,1.1,2.2,*,47.5,48.6,,80.5,85.2,*,78,82.9,*,22.5,23.9,,18.7,19.9,,18636,19383,*,49.2,49.8,,50.8,50.2,,4335,4522,,50,48.7,,50,51.3,,Race,23143,22749,*,96.6,98.7,*,Race Distribution,3.4,1.3,*,96.6,98.7,*,86.5,93.7,*,1,0.4,,0.2,0,,N,(X),,N,(X),,N,(X),,N,(X),,5.7,3.4,,0.7,(X),,1.1,(X),,0.5,(X),,0.5,(X),,0.7,(X),,1.9,(X),,0.2,(X),,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,3.2,1.1,,3.4,1.3,*,N,N,,N,N,,N,N,,N,N,,23143,22749,*,89.9,95,*,1.7,0.4,,0.9,0.2,,7.7,4.3,*,N,N,,3.5,1.3,*,Hispanic or Latino,23143,22749,*,Hispanic or Latino,9,6.4,,6.2,4.7,,0.5,0.4,,0.3,0.1,,2,1.2,,91,93.6,,N,88.5,,N,0.4,,N,0,,N,3.4,,N,0.1,,N,0.1,,N,1.2,,N,0.1,,N,1.1,,13237,13455,
Laguna Hills city,California,639220,City,Sex and Age,30728,Male vs Female Percent,30356,*,48.3,49.3,,51.7,50.7,,Age Distribution,4.4,5.6,,5.3,6,,5.4,6.8,,6.5,7.7,,7.1,6.2,,13,9.3,*,13,12.9,,14.2,18.3,*,9.8,8.4,,6.5,6.5,,7.8,6.3,*,4.4,3.5,,2.4,2.6,,41.7,41,,80.5,77.4,*,76.8,72.5,*,18.1,16.2,,14.6,12.3,*,24744,23497,*,49.2,50.3,,50.8,49.7,,4495,3744,*,48,43.9,,52,56.1,,Race,30728,30356,*,95.2,94.2,,Race Distribution,4.8,5.8,,95.2,94.2,,68.1,73.4,,1.9,0.7,,1,0,*,N,(X),,N,(X),,N,(X),,N,(X),,13.4,10.7,,1.9,(X),,2.4,(X),,2.7,(X),,2.7,(X),,1.2,(X),,1.2,(X),,1.4,(X),,0.6,0.4,,N,(X),,N,(X),,N,(X),,N,(X),,10.3,9,,4.8,5.8,,0.7,N,,0.3,N,,2.4,N,,0,N,,30728,30356,*,72.3,79,*,2.9,1.5,,1.7,N,,16.3,14.7,,1.1,0.7,,10.8,9.8,,Hispanic or Latino,30728,30356,*,Hispanic or Latino,18.4,18.3,,14.1,15.4,,0.3,0.1,,0.4,0.1,,3.6,2.6,,81.6,81.7,,61.1,64.2,,1.8,0.6,,0.8,0,*,13.2,10.7,,0.6,0.4,,0,0.9,,4.2,4.9,,0,0.2,,4.2,4.7,,11203,11292,
Laguna Niguel city,California,639248,City,Sex and Age,64247,Male vs Female Percent,62771,*,48.2,48.7,,51.8,51.3,,Age Distribution,5.9,4.5,*,6.2,5.7,,6,6.9,,5.8,7.8,*,6.3,4.7,*,10.4,9.3,,12.9,13.3,,16.7,18.6,*,9.1,8.9,,7.6,7.5,,8.2,7.2,,3.7,4,,1.3,1.6,,42.8,43.6,,78.3,77.5,,74.6,73.8,,17.2,17.1,,13.3,12.8,,50292,48676,*,47.5,48.7,,52.5,51.3,,8521,8033,,43.8,48.5,,56.2,51.5,,Race,64247,62771,*,94.9,96.4,,Race Distribution,5.1,3.6,,94.9,96.4,,78.5,80.3,,1.4,2,,0.5,0,*,N,(X),,N,(X),,N,(X),,N,(X),,8.3,9.2,,0.8,(X),,3.5,(X),,1.3,(X),,1.1,(X),,0.6,(X),,0.6,(X),,0.5,(X),,0,0.8,,N,(X),,N,(X),,N,(X),,N,(X),,6.2,4.1,,5.1,3.6,,0.6,0.2,,0.4,0.8,,2.7,1.9,,0,0,,64247,62771,*,83.2,83.6,,2,2.6,,1.1,0.8,,11.6,11.4,,N,N,,7,4.5,,Hispanic or Latino,64247,62771,*,Hispanic or Latino,16.2,11.1,*,12.4,8.4,*,0.5,0.3,,0.4,0.2,,3,2.1,,83.8,88.9,*,69.6,73.8,*,1.4,2,,0.5,0,*,8.2,9.1,,0,0.8,,0.2,0.3,,3.9,3,,0,0.2,,3.9,2.8,,25931,26130,
La Habra city,California,639290,City,Sex and Age,61339,Male vs Female Percent,59973,*,48.8,49.3,,51.2,50.7,,Age Distribution,7.4,7.3,,7.2,6.5,,6.6,8.5,*,7.5,8.4,,7.3,7.2,,16.7,15.3,,12.7,14.2,,13.6,14.2,,5.8,6,,4.5,3.1,*,5.1,4.7,,4,3.3,,1.8,1.3,,33.4,33.1,,74.3,72.6,,69.6,68,,13.5,11.1,*,10.8,9.3,*,45600,43512,*,48.6,47.5,,51.4,52.5,,6636,5583,*,40.9,44.1,,59.1,55.9,,Race,61339,59973,*,95.9,95.4,,Race Distribution,4.1,4.6,,95.9,95.4,,60.8,55.8,*,1.5,2.3,,0.6,0.5,,N,(X),,N,(X),,N,(X),,N,(X),,8.5,8.2,,0.6,(X),,0.8,(X),,1.7,(X),,0.6,(X),,4.4,(X),,0.1,(X),,0.2,(X),,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,24.4,28.6,*,4.1,4.6,,0.7,0.6,,0.5,0.6,,0.4,0.7,,0,0,,61339,59973,*,64.3,59.6,*,2.3,3.2,,1.3,1.5,,9.6,9.2,,0.2,N,,26.6,31,*,Hispanic or Latino,61339,59973,*,Hispanic or Latino,60.9,57.5,*,54.1,50.7,,1.2,0.3,*,0.6,0.4,,5,6.1,,39.1,42.5,*,27.7,29.9,,1.4,2.1,,0.2,0.3,,8.3,8.1,,0.1,0.1,,0.1,0.3,,1.3,1.7,,0.1,0.1,,1.3,1.7,,19638,19353,
Lake Elsinore city,California,639486,City,Sex and Age,55983,Male vs Female Percent,50358,*,49.6,51.3,,50.4,48.7,,Age Distribution,8.2,8.6,,8.4,8.8,,10.3,10.1,,9.9,10.2,,6.4,7,,14.1,14.2,,14.9,18.3,*,11.9,12.5,,5.2,3.3,*,4.3,2.8,*,4,2.6,*,1.9,1.6,,0.4,0.2,,29.1,28.2,,67.1,65.4,,61.8,61.1,,8.7,6,*,6.3,4.3,*,37560,32937,*,50,50.3,,50,49.7,,3522,2167,*,46.6,40.9,,53.4,59.1,,Race,55983,50358,*,95.4,96.2,,Race Distribution,4.6,3.8,,95.4,96.2,,56.4,63.4,*,4.9,5,,0.2,1.2,,N,(X),,N,(X),,N,(X),,N,(X),,5.3,4.9,,1.1,(X),,0.5,(X),,1.5,(X),,0.1,(X),,0.3,(X),,0.6,(X),,1.2,(X),,1.6,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,27.1,21,*,4.6,3.8,,1.3,1,,0.3,0.9,,1.3,0.3,*,0,0.1,,55983,50358,*,60.5,66.4,*,6.7,6.7,,0.6,2.4,*,6.7,5.7,,1.6,0.9,,28.6,21.8,*,Hispanic or Latino,55983,50358,*,Hispanic or Latino,50.9,48.2,,43,40.3,,1.3,0.3,*,0.1,0.4,,6.6,7.3,,49.1,51.8,,35.1,38,,4.5,4.7,,0.1,0.6,*,5.2,4.9,,1.5,0.3,,0.3,1,,2.4,2.3,,0,0.1,,2.4,2.1,,16418,15731,
Lake Forest city,California,639496,City,Sex and Age,78840,Male vs Female Percent,76970,*,49.3,50,,50.7,50,,Age Distribution,5.5,6,,5.9,6.7,,7.1,8,,6.9,6.9,,6.1,5.2,,13.1,12.5,,15,15.7,,17.3,17.9,,6.9,6.1,,5.4,5.2,,6.5,5.8,,2.8,2.6,,1.3,1.4,,38.5,38.3,,76.7,74.8,*,72.8,71.3,,14,12.8,,10.7,9.8,,60505,57580,*,49.2,48.9,,50.8,51.1,,8418,7573,*,44,46.4,,56,53.6,,Race,78840,76970,*,96.3,95.9,,Race Distribution,3.7,4.1,,96.3,95.9,,65.3,72.9,*,1.7,1.6,,0.2,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,15.5,13.1,*,2,(X),,2.2,(X),,3.9,(X),,1.2,(X),,1.6,(X),,2.7,(X),,1.8,(X),,0.6,0.1,*,N,(X),,N,(X),,N,(X),,N,(X),,13,7.6,*,3.7,4.1,,0.3,0.3,,0.5,0.3,,1.6,1.6,,0.1,0,,78840,76970,*,68.6,76.1,*,2.2,2,,0.9,1.5,,17.6,15.5,,0.9,0.4,,13.8,8.8,*,Hispanic or Latino,78840,76970,*,Hispanic or Latino,24.8,20.8,*,18.2,16.8,,0.5,0.2,*,0.2,0.5,,5.9,3.2,*,75.2,79.2,*,54.7,61.2,*,1.7,1.2,,0.1,0.5,,15.4,12.9,*,0.5,0.1,*,0.1,0.4,,2.8,3,,0.1,0.4,,2.7,2.6,,27769,28169,
Lakeside CDP,California,639766,City,Sex and Age,20771,Male vs Female Percent,21214,,49.4,49.3,,50.6,50.7,,Age Distribution,5.8,10.3,*,9.7,7.4,,9.1,6.2,*,5.8,8,,6.4,6.7,,10,13.2,,14.2,11.6,,13.6,14.3,,5.4,7.5,,6.3,5.1,,8,4.8,*,3.6,3.6,,2,1.3,,37.5,33.6,*,71.8,71.3,,68.1,67.3,,17.2,13,*,13.6,9.7,*,14913,15120,,46.4,48.6,,53.6,51.4,,2831,2052,*,42.6,41.2,,57.4,58.8,,Race,20771,21214,,96,N,,Race Distribution,4,N,,96,N,,89.6,N,,0.4,N,,1.1,N,,N,(X),,N,(X),,N,(X),,N,(X),,1.8,N,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0.2,N,,N,(X),,N,(X),,N,(X),,N,(X),,2.9,N,,4,N,,0.5,N,,0.7,N,,2.2,N,,0,N,,20771,21214,,93.5,97,*,N,2,,1.8,1.7,,4,2.2,,0.4,N,,3.3,N,,Hispanic or Latino,20771,21214,,Hispanic or Latino,18.2,21,,N,N,,N,N,,N,N,,N,N,,81.8,79,,75.9,N,,0.4,N,,0.4,N,,1.8,N,,0.2,N,,0,N,,3,N,,0,N,,3,N,,7669,7765,
Lakewood city,California,639892,City,Sex and Age,80794,Male vs Female Percent,79888,*,47.8,48.8,,52.2,51.2,,Age Distribution,6.4,6,,6.5,6.2,,6.7,7.4,,7,7.9,,6.8,6.7,,12,13.1,,14.4,14.1,,15.3,16.2,,7.7,6.9,,5.8,4.2,*,5.6,6.1,,4.3,3.8,,1.5,1.6,,38.6,36.7,*,75.9,75.8,,72.3,70.7,,14.7,13.6,,11.4,11.5,,61324,60553,,47.4,47,,52.6,53,,9197,9178,,43.3,39.4,*,56.7,60.6,*,Race,80794,79888,*,93.8,94.4,,Race Distribution,6.2,5.6,,93.8,94.4,,54.7,52,,7.5,7.1,,0.6,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,16.6,16.6,,0.2,(X),,1.5,(X),,7.5,(X),,0.6,(X),,0.9,(X),,2.4,(X),,3.4,(X),,1.6,0.5,*,0.1,(X),,0.1,(X),,1.3,(X),,0.1,(X),,12.8,17.6,*,6.2,5.6,,0.6,0.8,,1,0.6,,1.3,1.7,,0.1,0,,80794,79888,*,59.6,56.7,,8.9,8.1,,2,1.4,,19,19.1,,2.4,1,*,14.7,19.4,*,Hispanic or Latino,80794,79888,*,Hispanic or Latino,32,32.2,,25.8,27.3,,0.4,0.6,,0.3,0.5,,5.5,3.8,,68,67.8,,38.4,40,,7.4,6.9,,0.3,0.3,,16.3,16.1,,1.6,0.5,*,0.4,0.6,,3.6,3.4,,0.2,0.2,,3.4,3.2,,27572,27150,
La Mesa city,California,640004,City,Sex and Age,58178,Male vs Female Percent,56695,*,47.6,48.4,,52.4,51.6,,Age Distribution,7,6.8,,5.9,4.6,*,5.3,4.2,,4.4,4.9,,8.4,9.6,,17.1,16.9,,12.8,13.4,,12.7,13.5,,5.9,6.3,,6.1,5.6,,6.2,6.8,,4.4,4.7,,3.9,2.7,*,36.5,37.6,,79.3,81.6,*,75.3,77.5,,18,17.4,,14.4,14.2,,46159,46282,,46.1,47.3,,53.9,52.7,,8400,8078,,40.5,42.5,,59.5,57.5,,Race,58178,56695,*,92,93.7,,Race Distribution,8,6.3,,92,93.7,,72.2,74.8,,6.7,8.3,,0.8,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,5.8,5.9,,0.1,(X),,0.8,(X),,2.4,(X),,0.3,(X),,0.3,(X),,0.8,(X),,1.1,(X),,0.7,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,5.8,3.8,,8,6.3,,2.3,0.8,*,0.7,1.1,,1.9,2.5,,0.3,0,,58178,56695,*,78.5,80.6,,10.9,9.5,,2.3,1.4,,9,8.7,,0.8,1.1,,7.4,5,*,Hispanic or Latino,58178,56695,*,Hispanic or Latino,22.5,20.2,,18,17.6,,0.9,0.4,*,0.3,0.3,,3.3,1.9,*,77.5,79.8,,58.3,59.9,,6.5,8.1,,0.6,0.2,,5.5,5.8,,0.6,0.6,,0.3,0,,5.6,5.1,,0.3,0.2,,5.4,4.9,,25089,25716,
