ENTITY_NAME,ENTITY_STATE,ENTITY_FIP_CODE,ENTITY_TYPE,MODULE_SEX_AGE,HC01_VC03,MALE_FEMALE_CDP,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC01_VC05,HC02_VC05,HC03_VC05,AGE_DISTRIBUTION_CDP,HC01_VC08,HC02_VC08,HC03_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC01_VC39,HC02_VC39,HC03_VC39,MODULE_RACE,HC01_VC43,HC02_VC43,HC03_VC43,HC01_VC44,HC02_VC44,HC03_VC44,RACE_DISTRIBUTION_CDP,HC01_VC45,HC02_VC45,HC03_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC01_VC83,HC02_VC83,HC03_VC83,MODULE_HISPANIC,HC01_VC87,HC02_VC87,HC03_VC87,HISPANIC_CDP,HC01_VC88,HC02_VC88,HC03_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC01_VC104,HC02_VC104,HC03_VC104
Bluefield,West Virginia,14140,Micro,Sex and Age,106637,Male vs Female Percent,107158,c,48.7,48.5,,51.3,51.5,,Age Distribution,5.8,5.5,,5.3,5.7,,5.6,5.9,,6.2,6.3,,6.1,5.6,*,11.5,11.5,,12.3,12.4,,13.6,14.8,*,8.4,7.9,,7,7,,10,9.4,*,6.5,6,,1.7,2,,42.5,42.8,,79.5,79.3,,75.5,75.4,,22.1,21.5,,18.2,17.5,*,84798,84951,,48.2,47.6,*,51.8,52.4,*,19425,18760,*,43.4,42.2,*,56.6,57.8,*,Race,106637,107158,c,98.1,98.9,*,Race Distribution,1.9,1.1,*,98.1,98.9,*,92.7,93.3,*,4.5,4.8,,0.2,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,0.5,0.2,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.2,,1.9,1.1,*,1.2,0.7,,0.4,0.2,,0.2,0.1,*,0,0,,106637,107158,c,94.6,94.3,,5.6,5.6,,0.6,0.6,,0.7,0.3,*,N,N,,0.3,0.3,,Hispanic or Latino,106637,107158,c,Hispanic or Latino,0.9,0.6,*,0.3,N,,0.4,N,,0,N,,0.2,N,,99.1,99.4,*,92.1,92.8,*,4.5,4.8,,0.2,0.3,,0.5,0.2,*,0,0,,0.1,0.2,,1.9,1,*,0,0,,1.8,1,*,50468,51006,*
Blytheville,Arkansas,14180,Micro,Sex and Age,45444,Male vs Female Percent,46748,c,48.6,47.9,*,51.4,52.1,*,Age Distribution,7.5,7.8,,6.8,6.7,,8.8,9.2,,7,7.7,*,7.1,6.4,*,12.3,13.2,*,11.9,11.9,,13.9,13.9,,5.8,6.3,,6.1,4.8,*,7.4,6.8,*,4,3.5,,1.3,1.8,,35.4,34.2,*,72.4,71.4,*,68.4,67.4,*,16,14.8,*,12.7,12.1,*,32890,33393,*,47.7,47.3,*,52.3,52.7,*,5780,5645,*,41.8,41,*,58.2,59,*,Race,45444,46748,c,98,98.9,,Race Distribution,2,1.1,,98,98.9,,63,63.7,*,34,34.3,,0.2,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.2,0.6,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.2,,2,1.1,,0.5,N,,0.4,N,,0.5,N,,0.6,N,,45444,46748,c,64.5,64.9,,35,34.8,,1.2,0.7,,0.7,0.6,,N,N,,0.6,N,,Hispanic or Latino,45444,46748,c,Hispanic or Latino,3.8,3.6,c,N,N,,N,N,,N,N,,N,N,,96.2,96.4,c,60,60.6,*,33.8,34.1,,0.2,0,*,0.2,0.6,*,0,0,,0,0,,2,1.1,,0,0,,2,1.1,,20435,20639,*
Bogalusa,Louisiana,14220,Micro,Sex and Age,46764,Male vs Female Percent,47118,c,49.3,49.9,*,50.7,50.1,*,Age Distribution,6.4,6.6,*,7.1,7.1,,6.9,6.9,,6.5,6.3,,5.8,6.5,*,12.5,12.7,,11.7,11.8,,14.1,14.8,,7,6.5,,6.6,6.6,,8.8,7.9,*,4.6,4.4,,1.8,2,,38.5,38.5,,75.3,75,*,71.8,71.5,,18.9,18,,15.2,14.3,*,35230,35319,,48.5,49.4,*,51.5,50.6,*,7111,6732,*,43.3,42.4,*,56.7,57.6,*,Race,46764,47118,c,98.1,99.4,*,Race Distribution,1.9,0.6,*,98.1,99.4,*,67.5,67.4,,29.9,31.1,*,0.2,0.4,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.1,0.3,,1.9,0.6,*,N,N,,N,N,,N,N,,N,N,,46764,47118,c,69.3,68,*,31.2,31.4,,0.7,0.7,,0.5,N,,N,N,,N,0.3,,Hispanic or Latino,46764,47118,c,Hispanic or Latino,2,1.9,c,N,N,,N,N,,N,N,,N,N,,98,98.1,c,65.9,65.7,,29.9,31.1,*,0.2,0.4,,0.3,0.1,,0,0,,0.1,0.2,,1.6,0.6,*,0,0,,1.5,0.6,*,21102,20950,
Boise City,Idaho,14260,Metro,Sex and Age,638510,Male vs Female Percent,610912,c,49.8,50,*,50.2,50,*,Age Distribution,7,8,*,7.9,7.9,,7.8,7.7,,7,7.1,*,6.4,6.5,,14,14.3,*,13.5,13.7,*,13.1,13.6,*,6,5.8,,5.4,4.8,*,7,5.9,*,3.4,3.3,,1.4,1.5,,34.9,33.9,*,72.9,72,*,68.8,68.1,*,15,13.2,*,11.9,10.6,*,465198,439584,*,49.4,49.4,,50.6,50.6,,75771,64814,*,45.4,44.6,*,54.6,55.4,*,Race,638510,610912,c,97.2,97.2,,Race Distribution,2.8,2.8,,97.2,97.2,,91.6,92.1,,0.7,0.8,,0.6,0.6,,0.1,(X),,0,(X),,0,(X),,0,(X),,2,2,,0.3,(X),,0.4,(X),,0.3,(X),,0.3,(X),,0.2,(X),,0.2,(X),,0.4,(X),,0.2,0.2,,0,(X),,0.1,(X),,0,(X),,0.1,(X),,2.1,1.6,,2.8,2.8,,0.4,0.3,,0.9,1,,0.7,0.7,,0.1,0,*,638510,610912,c,94.2,94.7,,1.4,1.3,,1.8,1.8,,2.9,2.7,,0.4,0.4,,2.4,2,,Hispanic or Latino,638510,610912,c,Hispanic or Latino,12.8,12.4,*,10.9,10.5,,0.3,0.3,,0.1,0,,1.5,1.5,,87.2,87.6,*,81.4,82.3,*,0.7,0.8,,0.6,0.5,,1.9,1.9,,0.1,0.2,,0.2,0.1,,2.3,1.9,*,0.1,0.1,,2.2,1.9,*,248835,244521,*
Boone,Iowa,14340,Micro,Sex and Age,26305,Male vs Female Percent,26365,c,49.8,50.3,,50.2,49.7,,Age Distribution,5.1,5.6,*,6.5,7.4,,6.5,6.6,,7.4,7.8,,5.2,4.9,*,11.8,11.7,,11.9,11.7,,14.8,15.6,*,8.1,7.1,,6.2,5.8,,8.4,7.7,*,5.4,5.3,,2.8,2.9,,40.7,40.8,,77.2,75.2,*,73.3,72.2,*,19.9,19.7,,16.6,15.8,*,20304,19829,*,48.7,48.8,,51.3,51.2,,4362,4174,*,43.1,42.3,*,56.9,57.7,*,Race,26305,26365,c,N,N,,Race Distribution,N,N,,N,N,,N,N,,N,N,,N,N,,N,(X),,N,(X),,N,(X),,N,(X),,N,N,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,N,,N,(X),,N,(X),,N,(X),,N,(X),,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,26305,26365,c,99,98.4,,1,1.4,,1.1,0.8,,0.4,N,,N,N,,N,N,,Hispanic or Latino,26305,26365,c,Hispanic or Latino,2.2,1.9,c,N,N,,N,N,,N,N,,N,N,,97.8,98.1,c,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,N,N,,11758,11728,
Boone,North Carolina,14380,Micro,Sex and Age,52026,Male vs Female Percent,50671,c,49.8,49.8,,50.2,50.2,,Age Distribution,3.7,3.8,,3.6,4.4,,3.7,3.4,,12.1,13.1,,21.8,21.4,,10.7,10.6,,9,9.3,,10.7,11.2,*,6.7,5.4,*,4.9,5.6,,7.8,6.8,*,3.6,3.9,,1.7,1.3,,29.1,27.8,*,86.6,85.9,*,70,69.7,,15.6,14.6,*,13.1,12,*,45057,43532,*,49.4,49.5,,50.6,50.5,,6816,6076,*,45,45,,55,55,,Race,52026,50671,c,97.4,97.5,,Race Distribution,2.6,2.5,,97.4,97.5,,94.5,94.5,,1,0.9,,0.2,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,0.9,0.8,,0.1,(X),,0.2,(X),,0.2,(X),,0,(X),,0,(X),,0.2,(X),,0.2,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.8,1.1,,2.6,2.5,,0.6,0.3,,1.4,1.5,,0.4,0.4,,0,0,,52026,50671,c,97,96.9,,1.7,1.4,,1.6,1.8,,1.3,1.3,,N,N,,1,1.2,,Hispanic or Latino,52026,50671,c,Hispanic or Latino,3.5,3.2,c,2.1,N,,0.2,N,,0.3,N,,1,N,,96.5,96.8,c,92.3,92.9,*,0.9,0.9,,0.2,0.2,,0.9,0.8,,0,0,,0,0,,2.2,2,,0,0,,2.2,2,,32463,31558,*
Borger,Texas,14420,Micro,Sex and Age,21879,Male vs Female Percent,22052,c,49.4,50.6,,50.6,49.4,,Age Distribution,7.2,6.8,*,7.2,7.4,,7.4,7.5,,7.5,7.6,,5.7,5.4,,12.9,12.1,,11.6,11.1,,12.8,14.8,*,8.3,6.3,*,5.2,5.8,,7.5,7.9,,4.3,5.9,*,2.4,1.4,*,36.3,37.1,,73,74.4,*,68.9,69.4,,17.2,18.1,,14.2,15.2,*,15980,16415,*,49.9,49.3,,50.1,50.7,,3105,3359,*,47.1,43.4,*,52.9,56.6,*,Race,21879,22052,c,97.1,97.4,,Race Distribution,2.9,2.6,,97.1,97.4,,90.2,87.1,,2.2,3.2,,1.1,0.8,,N,(X),,N,(X),,N,(X),,N,(X),,0.4,0.5,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,3,5.6,,2.9,2.6,,1,0.2,*,1.3,1.4,,0.2,0.2,,0,0.1,,21879,22052,c,93.1,89.6,*,3.3,3.4,,2.5,2.6,,0.7,0.7,,N,0.3,,3.4,6.2,,Hispanic or Latino,21879,22052,c,Hispanic or Latino,21.5,19.4,c,N,N,,N,N,,N,N,,N,N,,78.5,80.6,c,72.4,74.7,*,2.1,2.3,,1,0.8,,0.4,0.5,,0,0.2,,0.1,0.4,,2.4,1.9,,0,0,,2.4,1.9,,10575,10668,
Boston-Cambridge-Newton,Massachusetts,14460,Metro,Sex and Age,4643371,Male vs Female Percent,4523683,c,48.5,48.4,*,51.5,51.6,*,Age Distribution,5.6,5.7,*,5.8,6.1,*,6,6.1,,6.8,7,*,7.2,7.3,*,14.2,13.5,*,13.1,14.2,*,15.1,15.4,*,6.8,6.3,*,5.7,5.4,*,7.3,6.6,*,4.2,4.4,*,2.1,1.9,*,38.7,38.4,*,79,78.2,*,74.2,73.7,*,17,15.9,*,13.7,13,*,3666377,3538678,*,47.8,47.6,*,52.2,52.4,*,635321,587214,*,42.3,41.6,*,57.7,58.4,*,Race,4643371,4523683,c,97.1,97.5,*,Race Distribution,2.9,2.5,*,97.1,97.5,*,78.1,79.4,*,7.8,7.4,*,0.2,0.2,,0,(X),,0,(X),,0,(X),,0,(X),,6.9,6.5,*,1.4,(X),,2.7,(X),,0.2,(X),,0.2,(X),,0.5,(X),,0.8,(X),,1.2,(X),,0,0,,0,(X),,0,(X),,0,(X),,0,(X),,4.1,4,,2.9,2.5,*,1.2,1.1,,0.3,0.2,,0.6,0.5,*,0.1,0.1,,4643371,4523683,c,80.7,81.6,*,9.3,8.8,*,0.6,0.6,,7.7,7.1,*,0.1,0.1,*,4.6,4.5,,Hispanic or Latino,4643371,4523683,c,Hispanic or Latino,9.7,8.8,c,0.6,0.6,,2.7,2.5,*,0.2,0.2,,6.1,5.5,*,90.3,91.2,c,73.9,75.6,*,7,6.8,*,0.1,0.1,,6.9,6.4,*,0,0,,0.6,0.7,,1.9,1.5,*,0.2,0.2,*,1.7,1.3,*,1886343,1877309,*
Boulder,Colorado,14500,Metro,Sex and Age,305284,Male vs Female Percent,293072,c,50.2,50.3,,49.8,49.7,,Age Distribution,5.3,5.7,*,6,6.1,,5.9,5.9,,8,8.1,,10.7,10.1,*,13,13.3,*,13.3,14.1,*,14.1,15.3,*,7.1,6.8,,5.4,4.9,*,6.5,5.4,*,3.2,2.7,*,1.4,1.6,,35.8,35.6,,79.3,78.6,*,72.3,72.1,,14,12.2,*,11.1,9.7,*,242082,230368,*,49.9,50,,50.1,50,,33767,28502,*,44.6,43.7,*,55.4,56.3,*,Race,305284,293072,c,97.1,97.3,,Race Distribution,2.9,2.7,,97.1,97.3,,88.3,87.1,*,1,0.8,,0.5,0.4,,0,(X),,0,(X),,0.1,(X),,0,(X),,4.1,4,,0.7,(X),,1.3,(X),,0.3,(X),,0.3,(X),,0.5,(X),,0.2,(X),,0.8,(X),,0.1,0,,N,(X),,N,(X),,N,(X),,N,(X),,3.2,5,*,2.9,2.7,,0.4,0.4,,0.7,0.6,,1.1,1,,0,0,,305284,293072,c,91,89.6,*,1.5,1.5,,1.3,1.2,,5.5,5.2,*,0.3,0.2,,3.5,5.3,*,Hispanic or Latino,305284,293072,c,Hispanic or Latino,13.6,13.1,c,10.8,9.5,*,0.3,0.3,,0.2,0.2,,2.3,3.1,*,86.4,86.9,c,78.8,79.5,*,0.8,0.7,,0.2,0.3,*,4.1,4,,0,0,,0.1,0.3,*,2.4,2.1,,0,0.1,,2.3,2,,128241,126630,*
Bowling Green,Kentucky,14540,Metro,Sex and Age,162070,Male vs Female Percent,124257,c,49,49.1,,51,50.9,,Age Distribution,6.1,6.3,*,6.2,6.5,,6.6,6.1,,8.7,8.7,,9.6,11.1,*,12.9,13.4,,12.5,12.6,,13.2,13.4,,6.8,5.8,*,4.7,5,,7.5,6.2,*,3.7,3.7,,1.6,1.3,*,34.9,33.5,*,77.3,77.2,,70.4,69.7,,15.5,13.9,*,12.8,11.3,*,125352,95954,*,48.3,48.3,,51.7,51.7,,20707,13982,*,44.3,42.8,*,55.7,57.2,*,Race,162070,124257,c,98.3,98.4,,Race Distribution,1.7,1.6,,98.3,98.4,,86.3,85.3,*,7.3,8.5,*,0.3,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,1.9,2.5,*,0.2,(X),,0.2,(X),,0.1,(X),,0.1,(X),,0.1,(X),,0.2,(X),,1.1,(X),,0,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,2.5,1.6,*,1.7,1.6,,0.4,0.6,,0.2,0.4,*,0.6,0.1,*,0.1,0,,162070,124257,c,87.8,86.8,,8,9.3,*,0.7,0.7,,2.5,2.7,*,0.1,0.4,,2.6,1.9,*,Hispanic or Latino,162070,124257,c,Hispanic or Latino,4.1,4.1,,2.5,2,,0.2,0.2,,0,0,,1.4,1.9,,95.9,95.9,,85.2,83.1,*,7.2,8.4,*,0.2,0.2,,1.8,2.5,*,0,0.3,,0,0.1,,1.5,1.4,,0,0,*,1.5,1.4,,69997,53365,*
Bozeman,Montana,14580,Micro,Sex and Age,92907,Male vs Female Percent,89259,c,51.5,51.7,,48.5,48.3,,Age Distribution,6.1,6.5,*,6.1,6.1,,5.4,5,,7.3,9.2,*,12.2,10.6,*,16.4,17.3,*,12.5,12.4,,12.2,13.3,*,7,5.9,*,4.6,4.6,,6,5,*,2.7,2.8,,1.6,1.4,,33,32,*,79.3,79.1,,72.4,70.8,*,12.8,11.8,*,10.2,9.2,*,73674,70642,*,51.9,52.3,*,48.1,47.7,*,9516,8179,*,47.1,45.8,*,52.9,54.2,*,Race,92907,89259,c,98.2,98,,Race Distribution,1.8,2,,98.2,98,,95,95.2,,0.4,0.3,,1.3,0.9,,N,(X),,N,(X),,N,(X),,N,(X),,1.1,1.1,,0.2,(X),,0.3,(X),,0.1,(X),,0.3,(X),,0.2,(X),,0,(X),,0.1,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.4,0.4,,1.8,2,,0.2,0.5,,0.6,0.6,,0.8,0.3,*,0,0,,92907,89259,c,96.8,97.1,,0.7,0.8,,2,1.7,,1.9,1.6,*,0.1,0.3,,0.5,0.7,,Hispanic or Latino,92907,89259,c,Hispanic or Latino,3,2.8,c,1.9,2,,0.2,0,,0.1,0.1,,0.7,0.7,,97,97.2,c,92.8,93.5,*,0.4,0.3,,1,0.9,,1.1,1.1,,0,0,,0,0,,1.6,1.4,,0,0,,1.6,1.4,,42970,41767,*
Bradford,Pennsylvania,14620,Micro,Sex and Age,43140,Male vs Female Percent,43638,c,51.1,50.2,,48.9,49.8,,Age Distribution,5.2,5.5,*,5.8,5.8,,5.8,6.8,,6.9,7.6,*,6,5.9,,11.1,10.6,,13.3,13.1,,14.5,15.4,*,8.1,6.7,*,5.7,5.8,,9,8.4,*,5.7,5.4,,2.9,3,,42.3,41.2,*,79.4,77.6,*,75.1,72.8,*,21,20.2,*,17.6,16.8,*,34256,33857,*,50.7,49.9,,49.3,50.1,,7572,7325,*,43.7,43.1,*,56.3,56.9,*,Race,43140,43638,c,98.8,98.5,,Race Distribution,1.2,1.5,,98.8,98.5,,94.9,95.7,*,2.2,1.6,,0.6,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,0.5,0.4,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.5,,1.2,1.5,,0.4,0.7,,0.5,0.3,,0.2,0.1,,0,0.2,,43140,43638,c,96.1,97,,2.6,2.7,,1,1,,0.7,0.5,*,N,N,,0.7,0.5,,Hispanic or Latino,43140,43638,c,Hispanic or Latino,2,1.8,c,N,0.4,,N,0.8,,N,0,,N,0.6,,98,98.2,c,94,94.5,*,2.1,1.6,,0.5,0.3,,0.5,0.4,,0,0,,0,0,,1,1.4,,0,0,,0.9,1.3,,21079,21279,
Brainerd,Minnesota,14660,Micro,Sex and Age,91368,Male vs Female Percent,90949,c,50.4,50.2,,49.6,49.8,,Age Distribution,6,6.4,*,6.2,6,,6.1,6.3,,5.8,6.2,*,5.2,4.9,*,10.5,10.7,,10.5,11,*,14.2,15.3,*,7.2,7.3,,7.8,6.9,*,11.8,10.8,*,6.3,6.1,,2.3,2,,44.7,44,*,77.9,77.3,*,75,74.3,*,25.1,22.9,*,20.4,19,*,71174,70307,*,49.9,49.8,,50.1,50.2,,18682,17278,*,47.9,47.4,*,52.1,52.6,*,Race,91368,90949,c,98.7,98.4,,Race Distribution,1.3,1.6,,98.7,98.4,,93.1,93.5,*,0.6,0.7,,4.4,3.6,*,N,(X),,N,(X),,N,(X),,N,(X),,0.5,0.3,*,0,(X),,0,(X),,0.2,(X),,0,(X),,0.1,(X),,0,(X),,0.1,(X),,0,0.1,*,N,(X),,N,(X),,N,(X),,N,(X),,0.1,0.2,,1.3,1.6,,0.2,0.1,,0.8,0.9,,0.2,0.2,,0,0,,91368,90949,c,94.4,95,*,0.9,1,,5.2,4.7,*,0.7,0.6,*,0,0.2,,0.1,0.2,,Hispanic or Latino,91368,90949,c,Hispanic or Latino,1.3,1.2,c,0.9,0.8,*,0.1,0.2,*,0,0,,0.3,0.3,,98.7,98.8,c,92.2,92.7,*,0.6,0.7,,4.1,3.5,*,0.5,0.3,*,0,0.1,*,0,0,,1.2,1.4,,0,0,,1.2,1.4,,65444,64780,*
Branson,Missouri,14700,Micro,Sex and Age,84721,Male vs Female Percent,82967,c,48.7,49,,51.3,51,,Age Distribution,5.4,5.4,,5.6,5.1,,5.7,6.7,*,6.3,6.5,,6.1,5.4,*,10.2,10.2,,10.8,11.4,*,13.6,14.7,*,6.8,6.8,,8.2,7.9,,13,12.3,*,6.2,5.6,*,2.1,2,,44.9,44.4,,79.6,79,*,75.2,75.1,,26.3,24.1,*,21.3,19.9,*,67437,65514,*,48.1,48.4,,51.9,51.6,,18056,16509,*,47.5,47.6,,52.5,52.4,,Race,84721,82967,c,97.3,93,*,Race Distribution,2.7,7,*,97.3,93,*,94.8,90.7,*,0.4,0.3,,0.3,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,0.4,0.4,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,1.4,1,,2.7,7,*,0.5,0.1,*,1.3,6.3,*,0.4,0.4,,0.3,0,,84721,82967,c,97,97.7,,1.2,0.4,*,2,6.9,*,1,0.8,,N,0.1,,1.5,1.1,,Hispanic or Latino,84721,82967,c,Hispanic or Latino,4,3.5,c,N,2.2,,N,0.3,,N,0,,N,1,,96,96.5,c,92.3,88.7,*,0.4,0,*,0.3,0.6,,0.4,0.4,,0,0,,0,0,,2.6,6.8,*,0,0,,2.6,6.8,*,50169,48538,*
Bremerton-Silverdale,Washington,14740,Metro,Sex and Age,254326,Male vs Female Percent,249174,c,50.9,50.7,*,49.1,49.3,*,Age Distribution,5.8,5.9,*,5.8,5.7,,6.1,6.8,*,6.3,7.1,*,8.2,7.3,*,13.1,12.1,*,11.6,12.6,*,14.2,15.7,*,7.6,7.1,*,6.8,6.7,,8.7,7.3,*,4.1,4,,1.6,1.6,,39.2,39.3,,78.4,77.3,c,74.3,72.8,*,18.3,16.9,*,14.4,12.9,*,199454,192666,c,50.8,50.5,*,49.2,49.5,*,36677,32262,*,45.7,45.4,,54.3,54.6,,Race,254326,249174,c,93.4,94.3,*,Race Distribution,6.6,5.7,*,93.4,94.3,*,81.8,82.9,*,2.7,2.8,,1.5,1.5,,0.2,(X),,0,(X),,0,(X),,0,(X),,4.8,4.6,,0.1,(X),,0.5,(X),,2.8,(X),,0.4,(X),,0.3,(X),,0.5,(X),,0.3,(X),,0.8,0.9,,0.1,(X),,0.5,(X),,0.1,(X),,0,(X),,1.9,1.6,,6.6,5.7,*,0.9,0.8,,1.6,1.3,,1.9,2,,0.1,0,,254326,249174,c,87.7,88.2,,4.1,4,,3.6,3.2,,7.7,7.2,*,1.9,1.3,*,2.4,2.3,,Hispanic or Latino,254326,249174,c,Hispanic or Latino,6.9,6.1,c,4.3,4.5,,0.7,0.3,*,0,0.1,,1.8,1.2,*,93.1,93.9,c,78,79.4,*,2.6,2.7,,1.1,1.4,,4.7,4.6,,0.7,0.9,*,0.3,0.2,,5.6,4.7,*,0,0.1,*,5.6,4.6,*,107944,106654,
Brenham,Texas,14780,Micro,Sex and Age,34033,Male vs Female Percent,33370,c,50.3,50.1,,49.7,49.9,,Age Distribution,6.1,5.2,*,5.6,7.3,*,6.5,6.1,,9.6,10.2,,5.3,5.2,,10,9.6,,10.9,9.9,,13.2,15.8,*,6.6,6.1,,6.9,6.5,,10,8.6,*,6.6,7,,2.6,2.5,,41.7,40.8,,78.4,77.7,*,71.3,70.1,,23.4,22.1,,19.2,18.2,*,26669,25930,*,48.3,48.7,,51.7,51.3,,6547,6059,*,43.1,43.8,,56.9,56.2,,Race,34033,33370,c,99.4,99.4,,Race Distribution,0.6,0.6,,99.4,99.4,,78.6,78.3,,17.5,18.5,*,0.6,0,,N,(X),,N,(X),,N,(X),,N,(X),,1.7,1.4,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.9,1.1,,0.6,0.6,,N,N,,N,N,,N,N,,N,N,,34033,33370,c,79.2,78.9,,17.8,18.8,*,0.9,N,,1.7,1.5,*,N,N,,1,1.2,,Hispanic or Latino,34033,33370,c,Hispanic or Latino,14.5,13.3,c,N,N,,N,N,,N,N,,N,N,,85.5,86.7,c,65.5,66.8,*,17.5,18.1,,0.4,0,,1.6,1.4,*,0,0,,0,0,,0.4,0.4,,0,0.1,,0.4,0.4,,15576,15358,
